TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;SettlementDeadline
7393;2024-03-06 08:58:56;24959317.93;30;7;9;7;7457;2024-03-05
7394;2024-03-06 09:01:00;258278715.96;14;0;26;0;3828;2024-03-06
7395;2024-03-06 09:02:11;17541391.9;20;5;29;5;1383;2024-03-06
7396;2024-03-06 09:02:28;69770789.6;22;0;12;0;7184;2024-03-06
7397;2024-03-06 09:02:40;88748794.5;15;0;14;0;7384;2024-03-06
7398;2024-03-06 09:02:48;16356908.85;10;0;14;0;4544;2024-03-06
7399;2024-03-06 09:02:56;75496910.54;7;0;29;0;5140;2024-03-06
7400;2024-03-06 09:03:40;238331028.29;9;0;30;0;925;2024-03-06
7401;2024-03-06 09:03:59;65719658.03;15;0;1;0;1867;2024-03-06
7402;2024-03-06 09:04:55;50798757.0;4;8;17;8;6598;2024-03-06
7403;2024-03-06 09:04:58;17890930.97;17;0;16;0;1579;2024-03-06
7404;2024-03-06 09:04:58;79587631.3;21;4;5;4;1815;2024-03-06
7405;2024-03-06 09:06:19;229910543.34;21;0;4;0;2008;2024-03-06
7406;2024-03-06 09:06:56;40838064.46;26;0;19;0;3159;2024-03-06
7407;2024-03-06 09:07:20;191513793.46;4;1;9;1;6180;2024-03-06
7408;2024-03-06 09:07:46;146237663.12;7;0;25;0;417;2024-03-06
7409;2024-03-06 09:08:18;137554685.42;11;6;9;6;2282;2024-03-06
7410;2024-03-06 09:08:26;67195993.66;16;6;1;6;5896;2024-03-05
7411;2024-03-06 09:09:02;34155726.23;30;1;3;1;5441;2024-03-06
7412;2024-03-06 09:09:25;77043726.64;13;0;12;0;2598;2024-03-06
7413;2024-03-06 09:10:16;145559332.56;25;0;4;0;3;2024-03-06
7414;2024-03-06 09:10:48;179401561.08;12;5;15;5;6626;2024-03-05
7415;2024-03-06 09:11:08;458437874.34;1;0;21;0;5863;2024-03-06
7416;2024-03-06 09:11:40;58436395.06;16;1;14;1;5988;2024-03-06
7417;2024-03-06 09:11:44;235944007.42;11;0;8;0;1239;2024-03-06
7418;2024-03-06 09:12:02;246313869.5;16;5;15;5;1770;2024-03-06
7419;2024-03-06 09:12:17;72389233.25;24;5;13;5;5315;2024-03-06
7420;2024-03-06 09:12:27;274525963.22;8;6;5;6;3071;2024-03-06
7421;2024-03-06 09:15:03;255019652.07;14;0;23;0;23;2024-03-06
7422;2024-03-06 09:15:20;30638005.98;9;0;2;0;2346;2024-03-06
7423;2024-03-06 09:15:22;133724830.18;23;0;2;0;5909;2024-03-06
7424;2024-03-06 09:15:28;166936382.85;28;1;15;1;1698;2024-03-06
7425;2024-03-06 09:16:31;31873188.62;10;0;1;0;5867;2024-03-06
7426;2024-03-06 09:17:44;366188941.56;30;2;28;2;5156;2024-03-06
7427;2024-03-06 09:18:52;73459644.66;23;0;25;0;4232;2024-03-06
7428;2024-03-06 09:18:55;133630188.91;23;0;22;0;6195;2024-03-06
7429;2024-03-06 09:19:02;12501649.89;4;3;22;3;305;2024-03-06
7430;2024-03-06 09:19:08;215353955.65;14;0;29;0;369;2024-03-06
7431;2024-03-06 09:19:13;44018057.03;2;8;9;8;6513;2024-03-06
7432;2024-03-06 09:19:16;20121093.14;22;0;23;0;4965;2024-03-06
7433;2024-03-06 09:20:27;113165064.51;7;0;26;0;1583;2024-03-06
7434;2024-03-06 09:20:55;87150476.0;21;6;30;6;3411;2024-03-06
7435;2024-03-06 09:21:28;358243987.33;12;2;3;2;4077;2024-03-06
7436;2024-03-06 09:22:18;153786259.53;21;8;1;8;6610;2024-03-06
7437;2024-03-06 09:22:20;20327966.89;10;0;14;0;3979;2024-03-05
7438;2024-03-06 09:22:54;98749442.16;26;2;12;2;5624;2024-03-06
7439;2024-03-06 09:23:07;192430010.37;29;3;25;3;2256;2024-03-06
7440;2024-03-06 09:24:02;161286513.75;26;0;16;0;2178;2024-03-06
7441;2024-03-06 09:25:40;140000285.06;20;6;24;6;4797;2024-03-06
7442;2024-03-06 09:26:26;54107059.18;2;2;17;2;1367;2024-03-06
7443;2024-03-06 09:27:20;205659005.11;18;1;14;1;6231;2024-03-06
7444;2024-03-06 09:27:44;72843057.54;24;7;12;7;2286;2024-03-06
7445;2024-03-06 09:28:20;155358431.25;25;7;28;7;4889;2024-03-05
7446;2024-03-06 09:28:39;20743509.24;16;5;7;5;132;2024-03-06
7447;2024-03-06 09:29:11;185580911.97;30;6;28;6;149;2024-03-06
7448;2024-03-06 09:29:33;306128318.59;11;0;26;0;458;2024-03-06
7449;2024-03-06 09:30:16;251699964.04;30;2;13;2;2214;2024-03-06
7450;2024-03-06 09:31:16;105910684.82;4;0;27;0;5787;2024-03-06
7451;2024-03-06 09:32:30;78812225.74;21;0;1;0;751;2024-03-05
7452;2024-03-06 09:33:16;145176640.92;20;6;7;6;3925;2024-03-06
7453;2024-03-06 09:33:47;67290527.03;22;0;7;0;5610;2024-03-06
7454;2024-03-06 09:34:15;233116270.27;24;4;29;4;1727;2024-03-06
7455;2024-03-06 09:34:23;165625770.7;6;8;10;8;5764;2024-03-06
7456;2024-03-06 09:34:45;14831839.23;6;0;28;0;468;2024-03-05
7457;2024-03-06 09:34:47;119581686.19;2;5;25;5;6192;2024-03-06
7458;2024-03-06 09:34:55;135584466.75;14;2;16;2;6379;2024-03-06
7459;2024-03-06 09:35:22;305931861.77;28;0;14;0;2513;2024-03-06
7460;2024-03-06 09:35:35;22795483.38;4;0;23;0;943;2024-03-06
7461;2024-03-06 09:35:37;144307129.14;13;5;11;5;6076;2024-03-06
7462;2024-03-06 09:36:20;63356826.05;1;3;17;3;453;2024-03-05
7463;2024-03-06 09:36:25;77099206.74;19;3;24;3;6249;2024-03-06
7464;2024-03-06 09:38:07;119255377.58;25;8;23;8;7322;2024-03-06
7465;2024-03-06 09:39:40;62152183.79;12;0;26;0;4563;2024-03-06
7466;2024-03-06 09:39:58;69591501.86;25;0;7;0;4144;2024-03-05
7467;2024-03-06 09:40:26;56258210.86;22;0;28;0;6651;2024-03-06
7468;2024-03-06 09:40:31;90382699.93;26;5;9;5;1251;2024-03-06
7469;2024-03-06 09:40:39;91344490.06;10;5;14;5;501;2024-03-05
7470;2024-03-06 09:40:47;235235968.99;3;0;12;0;5131;2024-03-06
7471;2024-03-06 09:40:51;235291304.84;28;8;3;8;1947;2024-03-06
7472;2024-03-06 09:41:03;66613558.67;10;3;23;3;6051;2024-03-06
7473;2024-03-06 09:41:25;44965646.54;20;8;10;8;1771;2024-03-06
7474;2024-03-06 09:41:35;41451554.19;9;0;26;0;6937;2024-03-06
7475;2024-03-06 09:42:26;63953563.65;4;1;19;1;7055;2024-03-06
7476;2024-03-06 09:43:06;150976234.8;10;0;25;0;5873;2024-03-06
7477;2024-03-06 09:43:19;98359393.29;1;8;23;8;7200;2024-03-06
7478;2024-03-06 09:44:13;203927531.17;16;3;30;3;2904;2024-03-06
7479;2024-03-06 09:44:54;95360142.81;15;8;11;8;1672;2024-03-06
7480;2024-03-06 09:45:02;261369162.96;20;1;29;1;2367;2024-03-06
7481;2024-03-06 09:47:51;93165671.24;12;0;11;0;5192;2024-03-06
7482;2024-03-06 09:47:56;155785677.61;21;0;14;0;2233;2024-03-06
7483;2024-03-06 09:48:24;55004918.34;14;7;22;7;3800;2024-03-06
7484;2024-03-06 09:49:04;72843057.54;12;0;24;0;2286;2024-03-06
7485;2024-03-06 09:49:10;13145056.99;7;0;18;0;5949;2024-03-06
7486;2024-03-06 09:49:27;57226483.24;27;0;1;0;4800;2024-03-06
7487;2024-03-06 09:50:00;27020162.19;2;3;17;3;6065;2024-03-06
7488;2024-03-06 09:50:30;142790297.04;14;0;19;0;1335;2024-03-06
7489;2024-03-06 09:51:32;169015000.5;21;0;15;0;84;2024-03-06
7490;2024-03-06 09:51:39;271938729.77;27;5;28;5;6484;2024-03-06
7491;2024-03-06 09:52:44;279372570.16;2;0;26;0;4217;2024-03-06
7492;2024-03-06 09:52:49;373585880.83;29;5;2;5;3180;2024-03-06
7493;2024-03-06 09:53:25;354075595.4;2;0;18;0;460;2024-03-06
7494;2024-03-06 09:54:08;400304124.88;28;0;5;0;950;2024-03-06
7495;2024-03-06 09:54:20;93431900.53;7;0;24;0;1365;2024-03-06
7496;2024-03-06 09:54:27;228163567.86;25;5;29;5;1411;2024-03-06
7497;2024-03-06 09:54:46;57618360.83;19;1;21;1;5548;2024-03-06
7498;2024-03-06 09:55:03;287564082.13;15;2;21;2;6508;2024-03-06
7499;2024-03-06 09:55:15;6896029.05;17;0;4;0;5503;2024-03-06
7500;2024-03-06 09:56:05;65866716.76;23;7;21;7;1188;2024-03-06
7501;2024-03-06 09:57:04;45433495.72;16;0;1;0;929;2024-03-06
7502;2024-03-06 09:58:01;86531498.26;4;0;10;0;651;2024-03-06
7503;2024-03-06 09:58:34;109300353.99;8;0;26;0;380;2024-03-06
7504;2024-03-06 09:58:59;152142129.62;24;0;13;0;4345;2024-03-06
7505;2024-03-06 09:59:49;110670625.11;9;0;24;0;3572;2024-03-06
7506;2024-03-06 10:00:09;143699965.17;22;7;7;7;1829;2024-03-06
7507;2024-03-06 10:00:10;143560586.94;20;2;16;2;3087;2024-03-06
7508;2024-03-06 10:00:45;9173605.84;24;0;29;0;2235;2024-03-05
7509;2024-03-06 10:01:02;19131037.23;30;3;4;3;5298;2024-03-06
7510;2024-03-06 10:01:44;51836415.22;1;6;21;6;2631;2024-03-06
7511;2024-03-06 10:02:28;74308263.86;23;0;24;0;54;2024-03-06
7512;2024-03-06 10:02:57;99067667.01;6;0;19;0;1903;2024-03-06
7513;2024-03-06 10:03:17;190622997.97;11;0;29;0;2515;2024-03-06
7514;2024-03-06 10:04:22;75104816.3;3;1;22;1;1111;2024-03-06
7515;2024-03-06 10:04:52;119581686.19;25;0;2;0;6192;2024-03-06
7516;2024-03-06 10:05:38;122659898.02;3;0;17;0;869;2024-03-06
7517;2024-03-06 10:06:16;30693704.33;5;0;25;0;6708;2024-03-06
7518;2024-03-06 10:07:10;205659005.11;14;0;18;0;6231;2024-03-06
7519;2024-03-06 10:07:37;89457791.74;1;0;2;0;6280;2024-03-06
7520;2024-03-06 10:07:38;100846504.32;24;5;12;5;1784;2024-03-06
7521;2024-03-06 10:08:03;117421202.27;29;4;6;4;5107;2024-03-06
7522;2024-03-06 10:08:28;171520448.19;9;2;20;2;6337;2024-03-06
7523;2024-03-06 10:08:29;255201754.64;3;3;10;3;5269;2024-03-06
7524;2024-03-06 10:08:31;60959970.06;17;0;18;0;4455;2024-03-06
7525;2024-03-06 10:09:21;52664832.03;23;3;11;3;6298;2024-03-06
7526;2024-03-06 10:10:11;51242105.51;7;0;25;0;5036;2024-03-06
7527;2024-03-06 10:10:28;120675336.25;9;4;23;4;445;2024-03-06
7528;2024-03-06 10:10:31;33217059.12;21;0;13;0;6988;2024-03-06
7529;2024-03-06 10:10:33;205349327.12;17;8;30;8;4757;2024-03-06
7530;2024-03-06 10:10:43;45433495.72;1;3;16;3;929;2024-03-06
7531;2024-03-06 10:11:06;274554208.87;2;0;23;0;6425;2024-03-06
7532;2024-03-06 10:11:27;43557989.58;2;8;22;8;516;2024-03-06
7533;2024-03-06 10:11:39;90250689.76;6;0;19;0;4405;2024-03-05
7534;2024-03-06 10:11:54;386027899.44;2;0;10;0;6807;2024-03-06
7535;2024-03-06 10:11:56;231076460.4;5;1;9;1;5914;2024-03-06
7536;2024-03-06 10:13:25;116591695.19;22;4;4;4;1147;2024-03-06
7537;2024-03-06 10:13:51;88449344.07;14;7;19;7;236;2024-03-05
7538;2024-03-06 10:13:51;58758984.94;26;0;30;0;7282;2024-03-06
7539;2024-03-06 10:14:28;222133768.71;17;2;15;2;5719;2024-03-06
7540;2024-03-06 10:16:12;33176593.31;1;0;22;0;2188;2024-03-06
7541;2024-03-06 10:16:19;83331544.75;4;2;30;2;391;2024-03-05
7542;2024-03-06 10:17:00;69627915.11;16;8;22;8;3770;2024-03-06
7543;2024-03-06 10:17:23;183805003.55;23;2;13;2;754;2024-03-06
7544;2024-03-06 10:17:32;174093428.36;4;4;15;4;1304;2024-03-06
7545;2024-03-06 10:17:50;235286885.17;16;0;21;0;2449;2024-03-06
7546;2024-03-06 10:18:08;20748531.95;14;8;22;8;7341;2024-03-06
7547;2024-03-06 10:18:45;57865554.46;27;0;23;0;3116;2024-03-06
7548;2024-03-06 10:21:40;76160193.14;2;6;26;6;2228;2024-03-06
7549;2024-03-06 10:22:30;8235617.63;4;0;14;0;163;2024-03-06
7550;2024-03-06 10:22:58;191412107.12;8;2;13;2;615;2024-03-06
7551;2024-03-06 10:24:03;14842928.65;26;0;10;0;1626;2024-03-05
7552;2024-03-06 10:25:30;132477047.98;7;0;13;0;6251;2024-03-06
7553;2024-03-06 10:26:52;155917665.8;16;1;14;1;3717;2024-03-06
7554;2024-03-06 10:27:13;33293010.08;2;8;15;8;4936;2024-03-06
7555;2024-03-06 10:27:22;43712415.86;27;6;7;6;1971;2024-03-05
7556;2024-03-06 10:27:35;8464398.06;22;0;11;0;4639;2024-03-06
7557;2024-03-06 10:27:48;285969923.94;17;8;28;8;5629;2024-03-06
7558;2024-03-06 10:28:23;97203512.41;29;0;20;0;2566;2024-03-06
7559;2024-03-06 10:29:24;160681159.12;28;0;15;0;5171;2024-03-06
7560;2024-03-06 10:31:23;105895796.79;15;0;29;0;1693;2024-03-06
7561;2024-03-06 10:31:42;197374440.2;6;8;2;8;38;2024-03-06
7562;2024-03-06 10:31:48;217612239.97;21;5;13;5;1104;2024-03-06
7563;2024-03-06 10:32:25;146384897.89;7;0;30;0;2594;2024-03-06
7564;2024-03-06 10:33:18;29403751.57;17;0;10;0;2636;2024-03-05
7565;2024-03-06 10:33:31;131142178.39;25;0;14;0;5886;2024-03-06
7566;2024-03-06 10:36:15;107694933.22;11;0;8;0;4968;2024-03-06
7567;2024-03-06 10:36:38;205941231.08;29;0;11;0;4332;2024-03-06
7568;2024-03-06 10:37:33;43949663.8;14;6;6;6;760;2024-03-06
7569;2024-03-06 10:37:50;62094385.69;2;1;21;1;3601;2024-03-05
7570;2024-03-06 10:38:12;23952683.49;29;0;22;0;2035;2024-03-06
7571;2024-03-06 10:38:23;238982744.28;27;5;13;5;1794;2024-03-06
7572;2024-03-06 10:40:07;74657413.56;30;0;7;0;5477;2024-03-06
7573;2024-03-06 10:40:09;215353955.65;29;3;14;3;369;2024-03-06
7574;2024-03-06 10:42:14;73466547.02;25;1;20;1;2159;2024-03-06
7575;2024-03-06 10:42:17;34874825.86;1;0;24;0;5384;2024-03-06
7576;2024-03-06 10:42:26;159387774.15;8;0;2;0;4858;2024-03-06
7577;2024-03-06 10:43:06;11835967.58;23;0;18;0;313;2024-03-06
7578;2024-03-06 10:43:30;331953577.96;1;0;18;0;348;2024-03-06
7579;2024-03-06 10:44:33;50204726.54;21;3;13;3;545;2024-03-06
7580;2024-03-06 10:44:54;49508198.25;15;8;1;8;672;2024-03-06
7581;2024-03-06 10:45:00;31453233.36;7;0;10;0;1754;2024-03-06
7582;2024-03-06 10:45:22;75863593.79;16;0;28;0;3466;2024-03-06
7583;2024-03-06 10:46:19;125365766.94;24;4;23;4;70;2024-03-06
7584;2024-03-06 10:47:12;48650593.07;28;3;22;3;7123;2024-03-06
7585;2024-03-06 10:47:46;100526067.75;19;5;3;5;6588;2024-03-05
7586;2024-03-06 10:48:13;84392976.91;2;3;18;3;6771;2024-03-06
7587;2024-03-06 10:48:37;25762877.27;23;0;29;0;5249;2024-03-05
7588;2024-03-06 10:48:45;116796345.74;16;5;7;5;4683;2024-03-06
7589;2024-03-06 10:49:11;91193951.7;30;5;4;5;7264;2024-03-06
7590;2024-03-06 10:49:12;38891947.46;27;0;20;0;7398;2024-03-05
7591;2024-03-06 10:49:14;165247833.36;14;7;20;7;2462;2024-03-06
7592;2024-03-06 10:50:02;147110988.09;16;7;27;7;5129;2024-03-06
7593;2024-03-06 10:50:23;215507276.92;23;5;1;5;1880;2024-03-06
7594;2024-03-06 10:51:00;135560751.77;19;1;25;1;5695;2024-03-06
7595;2024-03-06 10:52:58;162507260.28;1;0;19;0;3926;2024-03-06
7596;2024-03-06 10:53:55;83802834.18;12;0;26;0;4763;2024-03-06
7597;2024-03-06 10:54:27;90305605.29;19;6;23;6;7212;2024-03-06
7598;2024-03-06 10:54:41;83935713.31;23;0;11;0;526;2024-03-06
7599;2024-03-06 10:55:37;40745229.83;6;7;3;7;6997;2024-03-06
7600;2024-03-06 10:55:50;229910543.34;4;7;21;7;2008;2024-03-06
7601;2024-03-06 10:56:09;221890776.39;30;5;26;5;2705;2024-03-06
7602;2024-03-06 10:56:27;40012425.96;29;3;12;3;646;2024-03-06
7603;2024-03-06 10:57:40;22140528.79;29;6;7;6;1872;2024-03-05
7604;2024-03-06 10:58:03;35194262.98;27;5;22;5;474;2024-03-06
7605;2024-03-06 10:58:25;35294474.44;10;7;22;7;1869;2024-03-06
7606;2024-03-06 10:58:46;174093428.36;15;0;4;0;1304;2024-03-06
7607;2024-03-06 10:58:48;30439329.77;18;0;24;0;121;2024-03-05
7608;2024-03-06 10:59:10;221846373.25;12;2;10;2;2322;2024-03-06
7609;2024-03-06 10:59:38;120688266.17;8;2;27;2;3327;2024-03-06
7610;2024-03-06 11:01:13;134519727.44;30;2;18;2;103;2024-03-06
7611;2024-03-06 11:01:50;137609647.21;7;5;13;5;705;2024-03-06
7612;2024-03-06 11:02:02;244475087.95;25;3;15;3;890;2024-03-06
7613;2024-03-06 11:02:22;179905765.54;24;1;13;1;4210;2024-03-06
7614;2024-03-06 11:02:50;250964362.14;14;1;13;1;3900;2024-03-06
7615;2024-03-06 11:03:57;44812313.16;23;0;8;0;5573;2024-03-05
7616;2024-03-06 11:03:59;267524901.95;25;7;29;7;3154;2024-03-06
7617;2024-03-06 11:04:44;108478385.28;19;0;1;0;1773;2024-03-06
7618;2024-03-06 11:05:48;27472295.15;19;0;9;0;376;2024-03-06
7619;2024-03-06 11:06:40;141680571.37;27;0;11;0;3536;2024-03-06
7620;2024-03-06 11:07:17;235444412.79;20;0;6;0;7388;2024-03-06
7621;2024-03-06 11:07:22;71291560.95;15;0;6;0;5765;2024-03-06
7622;2024-03-06 11:07:37;102697218.24;30;2;9;2;2192;2024-03-06
7623;2024-03-06 11:08:38;84185277.7;25;0;20;0;2223;2024-03-06
7624;2024-03-06 11:10:07;210354322.83;8;0;18;0;4461;2024-03-06
7625;2024-03-06 11:10:54;23310176.76;7;0;26;0;1828;2024-03-06
7626;2024-03-06 11:10:57;76268577.06;8;0;5;0;6697;2024-03-06
7627;2024-03-06 11:11:08;67440238.94;26;0;11;0;4966;2024-03-06
7628;2024-03-06 11:12:02;224072715.96;29;0;20;0;5181;2024-03-05
7629;2024-03-06 11:12:02;107016080.12;27;0;5;0;2467;2024-03-06
7630;2024-03-06 11:12:11;167307112.22;24;8;15;8;6466;2024-03-06
7631;2024-03-06 11:12:34;104017476.38;22;4;18;4;2689;2024-03-06
7632;2024-03-06 11:12:36;132913010.19;11;0;5;0;3708;2024-03-06
7633;2024-03-06 11:13:53;41975871.56;12;4;9;4;4131;2024-03-06
7634;2024-03-06 11:14:04;114929319.08;18;0;30;0;4760;2024-03-05
7635;2024-03-06 11:14:52;137186227.43;27;0;21;0;4970;2024-03-06
7636;2024-03-06 11:15:08;83447377.7;9;0;17;0;5352;2024-03-06
7637;2024-03-06 11:15:59;65510739.95;24;1;22;1;5052;2024-03-06
7638;2024-03-06 11:16:20;28058159.21;22;0;2;0;7397;2024-03-05
7639;2024-03-06 11:17:12;130430837.1;15;3;14;3;4149;2024-03-06
7640;2024-03-06 11:17:33;108992316.79;6;8;27;8;3699;2024-03-06
7641;2024-03-06 11:18:52;261063668.41;21;0;15;0;6919;2024-03-06
7642;2024-03-06 11:19:49;49722375.08;28;0;24;0;3723;2024-03-06
7643;2024-03-06 11:20:07;289064662.05;16;0;7;0;1074;2024-03-06
7644;2024-03-06 11:20:41;353466858.53;12;6;1;6;886;2024-03-06
7645;2024-03-06 11:20:46;147603495.56;21;6;12;6;41;2024-03-06
7646;2024-03-06 11:20:51;100671654.73;30;7;7;7;2336;2024-03-06
7647;2024-03-06 11:21:21;50001372.02;6;5;19;5;553;2024-03-06
7648;2024-03-06 11:21:31;11293418.57;6;0;5;0;4859;2024-03-06
7649;2024-03-06 11:22:17;185451428.86;24;8;15;8;5002;2024-03-06
7650;2024-03-06 11:22:20;71729060.59;12;3;2;3;2621;2024-03-06
7651;2024-03-06 11:23:47;41448509.68;5;6;29;6;6114;2024-03-06
7652;2024-03-06 11:24:43;340944177.19;1;0;9;0;4546;2024-03-05
7653;2024-03-06 11:24:57;24802811.4;9;5;30;5;3794;2024-03-06
7654;2024-03-06 11:25:06;179439836.3;10;5;3;5;4016;2024-03-06
7655;2024-03-06 11:25:28;220988141.52;10;3;20;3;2442;2024-03-06
7656;2024-03-06 11:26:04;56034485.74;17;0;2;0;5226;2024-03-05
7657;2024-03-06 11:26:22;228043845.3;14;0;8;0;2791;2024-03-06
7658;2024-03-06 11:27:38;79646387.62;29;3;23;3;6025;2024-03-06
7659;2024-03-06 11:28:32;114945203.2;18;0;1;0;148;2024-03-06
7660;2024-03-06 11:28:48;343551155.08;11;6;3;6;1471;2024-03-06
7661;2024-03-06 11:28:50;30574132.13;17;8;4;8;6045;2024-03-06
7662;2024-03-06 11:31:05;69555686.41;3;0;29;0;4400;2024-03-06
7663;2024-03-06 11:32:04;256624819.48;1;0;21;0;6813;2024-03-06
7664;2024-03-06 11:32:30;200674681.49;2;5;26;5;1694;2024-03-06
7665;2024-03-06 11:32:55;331953577.96;18;7;1;7;348;2024-03-06
7666;2024-03-06 11:33:09;25040707.5;3;1;19;1;1497;2024-03-06
7667;2024-03-06 11:33:34;71478600.56;11;8;12;8;2809;2024-03-06
7668;2024-03-06 11:33:53;292329599.88;17;4;1;4;7194;2024-03-05
7669;2024-03-06 11:34:00;100846504.32;12;0;24;0;1784;2024-03-06
7670;2024-03-06 11:34:15;388997632.59;9;5;28;5;7187;2024-03-06
7671;2024-03-06 11:34:26;47044475.44;8;8;23;8;5942;2024-03-06
7672;2024-03-06 11:34:33;196947060.99;25;0;18;0;2064;2024-03-06
7673;2024-03-06 11:35:33;72000655.33;15;7;24;7;2981;2024-03-06
7674;2024-03-06 11:35:45;203927531.17;30;0;16;0;2904;2024-03-06
7675;2024-03-06 11:36:13;306746199.15;16;5;28;5;4146;2024-03-06
7676;2024-03-06 11:36:24;119238164.78;28;4;8;4;5128;2024-03-06
7677;2024-03-06 11:36:37;135505438.16;12;0;30;0;4403;2024-03-06
7678;2024-03-06 11:36:41;123877074.57;23;0;10;0;4862;2024-03-06
7679;2024-03-06 11:37:19;49867736.75;6;0;8;0;6283;2024-03-06
7680;2024-03-06 11:37:51;36204234.55;6;0;14;0;6236;2024-03-06
7681;2024-03-06 11:38:01;48204482.12;15;2;8;2;4197;2024-03-06
7682;2024-03-06 11:38:38;77406775.58;22;0;13;0;3692;2024-03-06
7683;2024-03-06 11:39:23;97580716.16;3;1;9;1;5608;2024-03-06
7684;2024-03-06 11:40:01;119238164.78;8;0;28;0;5128;2024-03-06
7685;2024-03-06 11:40:03;184313593.04;28;0;4;0;1492;2024-03-06
7686;2024-03-06 11:40:13;25487791.3;18;0;22;0;530;2024-03-05
7687;2024-03-06 11:40:27;290390256.64;3;0;28;0;5989;2024-03-06
7688;2024-03-06 11:41:18;49290943.08;23;0;6;0;7221;2024-03-06
7689;2024-03-06 11:42:35;265130530.36;16;7;1;7;1488;2024-03-06
7690;2024-03-06 11:42:45;44034093.19;26;0;12;0;3347;2024-03-05
7691;2024-03-06 11:43:04;49867736.75;8;1;6;1;6283;2024-03-06
7692;2024-03-06 11:43:35;298551948.74;27;2;3;2;1123;2024-03-06
7693;2024-03-06 11:44:27;281911763.26;14;0;21;0;686;2024-03-06
7694;2024-03-06 11:44:58;40919590.33;13;0;5;0;5613;2024-03-06
7695;2024-03-06 11:45:18;142286875.96;27;0;6;0;3183;2024-03-06
7696;2024-03-06 11:45:31;62772453.11;8;0;1;0;2936;2024-03-06
7697;2024-03-06 11:45:41;131648038.18;28;4;1;4;7225;2024-03-06
7698;2024-03-06 11:45:58;136230411.88;21;6;30;6;1399;2024-03-05
7699;2024-03-06 11:48:55;227328576.8;26;0;6;0;2657;2024-03-06
7700;2024-03-06 11:49:28;58640868.96;18;0;29;0;451;2024-03-06
7701;2024-03-06 11:50:07;59737227.89;21;0;28;0;1688;2024-03-06
7702;2024-03-06 11:50:15;245941348.73;5;3;1;3;2253;2024-03-06
7703;2024-03-06 11:50:57;37721495.9;9;8;11;8;3475;2024-03-05
7704;2024-03-06 11:51:10;102515724.25;4;4;30;4;1842;2024-03-06
7705;2024-03-06 11:52:18;138249181.05;7;3;27;3;3689;2024-03-05
7706;2024-03-06 11:52:43;334630293.75;3;0;24;0;4830;2024-03-06
7707;2024-03-06 11:52:57;50363758.94;6;0;20;0;6474;2024-03-06
7708;2024-03-06 11:53:05;189325461.44;9;7;30;7;5400;2024-03-06
7709;2024-03-06 11:53:34;374539712.02;28;0;15;0;1374;2024-03-06
7710;2024-03-06 11:53:36;29678264.51;15;5;28;5;4632;2024-03-06
7711;2024-03-06 11:55:04;28808217.68;17;0;14;0;3705;2024-03-06
7712;2024-03-06 11:55:48;7181574.04;15;7;17;7;6395;2024-03-05
7713;2024-03-06 11:56:10;139398382.28;21;3;30;3;1768;2024-03-06
7714;2024-03-06 11:56:35;67438581.86;17;0;1;0;6515;2024-03-06
7715;2024-03-06 11:57:00;84625751.68;26;0;5;0;6118;2024-03-06
7716;2024-03-06 11:57:47;165950785.31;9;0;19;0;7438;2024-03-06
7717;2024-03-06 11:57:53;84752833.5;1;0;9;0;473;2024-03-06
7718;2024-03-06 11:57:56;228704611.79;3;0;21;0;486;2024-03-06
7719;2024-03-06 11:58:47;299678817.65;5;7;28;7;2757;2024-03-06
7720;2024-03-06 11:58:49;237100980.78;22;2;20;2;193;2024-03-06
7721;2024-03-06 12:00:19;83899913.43;13;6;2;6;5983;2024-03-06
7722;2024-03-06 12:00:19;111936278.68;25;6;23;6;5960;2024-03-05
7723;2024-03-06 12:00:22;26822333.32;22;0;26;0;2675;2024-03-06
7724;2024-03-06 12:01:06;67721431.11;8;0;5;0;5861;2024-03-06
7725;2024-03-06 12:01:14;47156466.62;7;1;28;1;2077;2024-03-06
7726;2024-03-06 12:02:23;115623969.66;16;8;6;8;4460;2024-03-06
7727;2024-03-06 12:03:00;293876918.29;11;0;13;0;6805;2024-03-06
7728;2024-03-06 12:03:15;308784831.19;27;1;11;1;1245;2024-03-06
7729;2024-03-06 12:03:40;57894239.32;23;0;25;0;2090;2024-03-06
7730;2024-03-06 12:03:42;19131037.23;4;0;30;0;5298;2024-03-06
7731;2024-03-06 12:04:54;47761507.47;9;0;23;0;3049;2024-03-06
7732;2024-03-06 12:05:41;61843369.26;16;0;3;0;5272;2024-03-06
7733;2024-03-06 12:05:42;91067759.63;10;4;9;4;2382;2024-03-06
7734;2024-03-06 12:05:46;52402022.64;6;0;17;0;6928;2024-03-06
7735;2024-03-06 12:06:13;341728252.59;28;0;7;0;5110;2024-03-05
7736;2024-03-06 12:06:19;167941185.78;26;0;12;0;5063;2024-03-06
7737;2024-03-06 12:06:36;259076335.79;2;0;17;0;2655;2024-03-06
7738;2024-03-06 12:07:38;45555946.92;7;0;23;0;6278;2024-03-06
7739;2024-03-06 12:07:39;84909215.45;26;0;16;0;3100;2024-03-06
7740;2024-03-06 12:08:08;40525613.98;6;6;22;6;6338;2024-03-06
7741;2024-03-06 12:08:45;86673421.53;23;0;7;0;268;2024-03-05
7742;2024-03-06 12:08:55;65007647.44;8;0;5;0;1935;2024-03-06
