TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode
893;2024-01-01 07:33:27;30172027.87;6;4;7;4;980
894;2024-01-01 07:34:46;91659480.43;8;0;2;0;1002
895;2024-01-01 07:35:15;24120463.78;5;4;4;4;882
896;2024-01-01 07:35:26;71339775.22;7;4;5;4;532
897;2024-01-01 07:36:23;45029761.27;1;0;2;0;788
898;2024-01-01 07:36:32;27610057.18;7;3;2;3;20
899;2024-01-01 07:36:38;24142036.06;7;1;8;1;384
900;2024-01-01 07:37:04;123985309.48;4;2;5;2;830
901;2024-01-01 07:37:42;150256609.32;8;4;5;4;174
902;2024-01-01 07:37:49;80943722.66;7;0;5;0;341
903;2024-01-01 07:37:55;125905346.53;5;0;6;0;843
904;2024-01-01 07:39:29;48370091.03;3;0;2;0;1131
905;2024-01-01 07:39:33;24959591.21;2;3;6;3;326
906;2024-01-01 07:39:34;22901597.01;7;0;4;0;258
907;2024-01-01 07:39:44;29833144.97;1;4;2;4;568
908;2024-01-01 07:39:47;109829101.86;3;0;6;0;126
909;2024-01-01 07:40:36;80144487.85;8;1;7;1;946
910;2024-01-01 07:40:44;75259325.28;3;0;5;0;586
911;2024-01-01 07:41:59;74604141.02;3;0;5;0;658
912;2024-01-01 07:42:00;105162017.59;8;0;3;0;890
913;2024-01-01 07:42:25;14766566.14;2;0;8;0;123
914;2024-01-01 07:42:40;87993030.18;1;0;5;0;988
915;2024-01-01 07:43:07;10526667.71;1;3;7;3;435
916;2024-01-01 07:44:34;43888578.75;5;0;3;0;328
917;2024-01-01 07:46:30;90767224.89;7;0;4;0;1171
918;2024-01-01 07:48:40;44306362.89;7;0;1;0;502
919;2024-01-01 07:49:38;41682217.59;1;1;8;1;458
920;2024-01-01 07:49:44;75492067.38;3;0;2;0;1044
921;2024-01-01 07:50:02;27762866.31;5;4;2;4;648
922;2024-01-01 07:50:57;14726911.78;1;0;8;0;1115
923;2024-01-01 07:51:25;91273877.11;7;2;4;2;608
924;2024-01-01 07:52:21;67262024.29;1;0;7;0;956
925;2024-01-01 07:52:31;68662190.44;4;2;3;2;683
926;2024-01-01 07:52:52;52591113.87;7;0;4;0;1062
927;2024-01-01 07:53:33;38670170.83;3;0;6;0;420
928;2024-01-01 07:54:13;51658928.26;5;0;4;0;400
929;2024-01-01 07:54:17;15487959.04;6;3;5;3;430
930;2024-01-01 07:54:49;151089166.75;7;4;5;4;330
931;2024-01-01 07:55:01;71746611.15;2;1;7;1;267
932;2024-01-01 07:55:25;42825758.32;6;2;5;2;618
933;2024-01-01 07:56:46;62422606.84;6;0;3;0;628
934;2024-01-01 07:57:15;43963562.65;5;2;6;2;847
935;2024-01-01 07:57:38;104606725.93;2;0;4;0;1147
936;2024-01-01 07:58:10;58583458.2;8;1;4;1;1187
937;2024-01-01 07:58:58;156831740.47;2;1;5;1;450
938;2024-01-01 07:59:39;58482370.03;3;4;8;4;358
939;2024-01-01 08:00:00;94915147.82;7;4;6;4;178
940;2024-01-01 08:00:00;48426947.41;5;0;1;0;251
941;2024-01-01 08:00:13;140034299.03;4;2;5;2;429
942;2024-01-01 08:00:17;35686063.89;8;2;4;2;151
943;2024-01-01 08:00:57;84969000.08;6;1;5;1;589
944;2024-01-01 08:01:02;61547020.06;7;0;8;0;133
945;2024-01-01 08:01:05;68461254.29;1;4;6;4;154
946;2024-01-01 08:02:11;25548631.54;2;0;6;0;419
947;2024-01-01 08:03:02;160772367.3;4;0;7;0;746
948;2024-01-01 08:03:05;154449266.7;1;2;4;2;835
949;2024-01-01 08:03:13;30971860.04;4;4;8;4;3
950;2024-01-01 08:03:54;72417177.25;4;2;6;2;1235
951;2024-01-01 08:04:26;61898477.1;3;0;8;0;1231
952;2024-01-01 08:05:32;96423730.07;3;0;2;0;865
953;2024-01-01 08:05:38;85522882.87;6;0;4;0;1130
954;2024-01-01 08:05:48;14649815.86;2;0;8;0;1240
955;2024-01-01 08:05:51;72222791.31;1;3;7;3;737
956;2024-01-01 08:06:01;34718628.55;3;0;4;0;798
957;2024-01-01 08:07:14;81097945.06;8;0;2;0;1093
958;2024-01-01 08:07:27;49840798.03;6;2;7;2;171
959;2024-01-01 08:07:46;111464992.27;1;2;3;2;744
960;2024-01-01 08:07:51;20147389.78;1;2;2;2;997
961;2024-01-01 08:08:06;90648230.82;6;0;1;0;1154
962;2024-01-01 08:08:22;115648951.84;4;1;8;1;233
963;2024-01-01 08:08:26;61720942.04;3;2;6;2;941
964;2024-01-01 08:08:33;90799853.44;8;4;1;4;7
965;2024-01-01 08:08:48;79016993.02;6;0;1;0;604
966;2024-01-01 08:09:01;41000639.49;1;1;4;1;56
967;2024-01-01 08:09:38;14081624.2;2;4;3;4;291
968;2024-01-01 08:10:11;19572898.24;5;2;3;2;391
969;2024-01-01 08:11:00;136082273.88;2;4;4;4;578
970;2024-01-01 08:12:01;32488564.13;2;0;5;0;1048
971;2024-01-01 08:12:38;72656453.88;3;0;7;0;23
972;2024-01-01 08:12:50;45907916.03;6;1;3;1;277
973;2024-01-01 08:13:10;68642343.68;7;0;4;0;557
974;2024-01-01 08:13:58;102328656.42;2;0;3;0;60
975;2024-01-01 08:14:01;156900899.08;2;4;5;4;766
976;2024-01-01 08:14:12;41056369.7;6;0;2;0;1199
977;2024-01-01 08:14:17;81435272.55;6;3;4;3;1101
978;2024-01-01 08:14:44;23849466.33;3;3;7;3;965
979;2024-01-01 08:15:24;10772959.87;2;0;6;0;972
980;2024-01-01 08:16:19;17723553.4;7;0;4;0;208
981;2024-01-01 08:16:30;28659389.55;5;2;8;2;1219
982;2024-01-01 08:16:50;102863157.16;7;3;8;3;731
983;2024-01-01 08:17:06;81471078.8;3;2;7;2;1005
984;2024-01-01 08:17:27;22306773.07;4;0;1;0;1149
985;2024-01-01 08:17:37;74135012.13;7;1;6;1;574
986;2024-01-01 08:17:45;50892446.45;6;2;3;2;889
987;2024-01-01 08:17:48;9807836.14;2;0;6;0;871
988;2024-01-01 08:18:36;66305345.23;4;0;3;0;27
989;2024-01-01 08:20:15;115943752.03;3;1;1;1;255
990;2024-01-01 08:20:20;53636319.15;7;2;1;2;538
991;2024-01-01 08:20:46;12389463.77;8;0;3;0;13
992;2024-01-01 08:20:55;112293878.91;4;0;7;0;815
993;2024-01-01 08:21:03;42414443.8;1;4;4;4;332
994;2024-01-01 08:21:14;158791558.59;1;4;4;4;794
995;2024-01-01 08:22:01;64352372.26;3;0;2;0;209
996;2024-01-01 08:24:07;85376009.86;4;1;8;1;802
997;2024-01-01 08:24:14;42161545.89;8;0;6;0;923
998;2024-01-01 08:25:45;116152446.92;2;2;3;2;781
999;2024-01-01 08:25:52;72110057.0;1;4;6;4;1047
1000;2024-01-01 08:26:46;42078324.86;6;0;4;0;338
1001;2024-01-01 08:26:54;111669474.29;5;0;4;0;897
1002;2024-01-01 08:27:34;44968164.4;6;2;2;2;911
1003;2024-01-01 08:28:09;88819426.15;3;0;7;0;242
1004;2024-01-01 08:28:29;7194019.09;3;2;1;2;606
1005;2024-01-01 08:29:12;106393636.66;6;0;2;0;630
1006;2024-01-01 08:29:43;44684504.56;8;0;1;0;396
1007;2024-01-01 08:30:41;57738836.13;6;4;8;4;632
1008;2024-01-01 08:30:54;23287575.4;7;2;3;2;1151
1009;2024-01-01 08:31:21;79473947.71;6;0;1;0;1032
1010;2024-01-01 08:31:29;29408782.33;1;3;8;3;263
1011;2024-01-01 08:32:21;99364824.0;7;2;6;2;1017
1012;2024-01-01 08:32:24;88078616.53;3;0;7;0;999
1013;2024-01-01 08:32:27;99729446.38;2;3;5;3;715
1014;2024-01-01 08:32:45;46224773.35;2;0;6;0;392
1015;2024-01-01 08:33:29;85526279.51;3;0;8;0;1085
1016;2024-01-01 08:34:03;64971678.22;2;3;7;3;1209
1017;2024-01-01 08:34:34;106225254.07;2;1;8;1;286
1018;2024-01-01 08:35:02;77497116.45;8;0;1;0;531
1019;2024-01-01 08:35:59;97471928.75;8;4;3;4;1069
1020;2024-01-01 08:36:08;111688915.85;5;1;3;1;619
1021;2024-01-01 08:37:05;127166456.25;1;0;5;0;1172
1022;2024-01-01 08:37:17;10236616.38;3;2;5;2;855
1023;2024-01-01 08:37:45;85376009.86;8;0;4;0;802
1024;2024-01-01 08:37:47;28333576.64;4;0;7;0;904
1025;2024-01-01 08:38:39;11270756.21;3;0;4;0;125
1026;2024-01-01 08:38:48;87797444.06;5;1;1;1;365
1027;2024-01-01 08:39:00;97651129.05;4;0;7;0;350
1028;2024-01-01 08:39:40;10286872.14;8;0;3;0;682
1029;2024-01-01 08:40:00;112293878.91;7;1;4;1;815
1030;2024-01-01 08:40:25;27921252.91;3;0;2;0;739
1031;2024-01-01 08:40:47;106791206.54;6;2;5;2;200
1032;2024-01-01 08:41:11;52591329.63;6;0;1;0;607
1033;2024-01-01 08:41:46;98035349.83;2;0;7;0;196
1034;2024-01-01 08:43:04;44482407.56;6;3;7;3;740
1035;2024-01-01 08:43:21;44241520.78;4;2;3;2;1074
1036;2024-01-01 08:43:35;114635254.62;5;0;2;0;212
1037;2024-01-01 08:45:33;70316071.77;1;1;2;1;357
1038;2024-01-01 08:45:37;32369552.18;4;1;1;1;1000
1039;2024-01-01 08:45:55;117231392.17;3;0;2;0;66
1040;2024-01-01 08:46:10;40631942.52;6;2;2;2;500
1041;2024-01-01 08:46:25;58308450.11;3;4;7;4;214
1042;2024-01-01 08:47:00;131092083.96;1;1;4;1;201
1043;2024-01-01 08:47:22;5962589.66;3;4;7;4;592
1044;2024-01-01 08:47:26;88819426.15;7;2;3;2;242
1045;2024-01-01 08:47:27;74846890.05;1;1;3;1;121
1046;2024-01-01 08:47:29;112498239.1;6;0;2;0;43
1047;2024-01-01 08:47:40;18450721.39;4;2;1;2;600
1048;2024-01-01 08:47:54;44035038.69;8;1;6;1;349
1049;2024-01-01 08:48:01;60505131.77;7;2;2;2;215
1050;2024-01-01 08:48:36;28333576.64;7;1;4;1;904
1051;2024-01-01 08:48:37;7560974.34;8;0;3;0;907
1052;2024-01-01 08:48:50;139643490.7;6;3;4;3;891
1053;2024-01-01 08:49:46;7894481.08;7;1;1;1;220
1054;2024-01-01 08:49:58;44306362.89;1;3;7;3;502
1055;2024-01-01 08:49:58;106511142.32;6;1;5;1;642
1056;2024-01-01 08:50:30;75774149.24;1;1;3;1;757
1057;2024-01-01 08:50:39;99880283.46;3;3;1;3;264
1058;2024-01-01 08:51:45;133679255.78;2;2;4;2;698
1059;2024-01-01 08:52:26;80295083.73;7;0;8;0;961
1060;2024-01-01 08:52:54;25548631.54;6;3;2;3;419
1061;2024-01-01 08:53:01;51027417.2;8;1;6;1;1127
1062;2024-01-01 08:53:34;68753142.09;5;0;6;0;1043
1063;2024-01-01 08:54:05;15173199.43;7;4;8;4;836
1064;2024-01-01 08:54:05;146841348.48;4;3;5;3;224
1065;2024-01-01 08:54:08;75824287.52;8;2;3;2;554
1066;2024-01-01 08:54:23;58547491.85;5;0;7;0;453
1067;2024-01-01 08:54:26;61094859.31;8;4;5;4;1092
1068;2024-01-01 08:54:34;100562837.36;6;0;3;0;108
1069;2024-01-01 08:54:35;110550405.26;8;0;7;0;859
1070;2024-01-01 08:54:55;56110236.69;4;0;3;0;1081
1071;2024-01-01 08:56:01;119455953.24;1;0;3;0;416
1072;2024-01-01 08:57:33;45395566.11;8;1;1;1;795
1073;2024-01-01 08:57:43;108599782.73;2;3;8;3;1155
1074;2024-01-01 08:57:54;27071848.81;7;2;2;2;570
1075;2024-01-01 08:58:07;20857081.56;8;0;4;0;800
1076;2024-01-01 08:58:31;42281217.54;3;0;2;0;869
1077;2024-01-01 08:59:04;149173559.24;1;3;5;3;510
1078;2024-01-01 08:59:35;59027201.05;7;0;8;0;231
1079;2024-01-01 09:00:25;59434597.46;7;4;5;4;39
1080;2024-01-01 09:01:21;103651716.86;6;1;1;1;424
1081;2024-01-01 09:02:05;93016816.0;1;0;4;0;488
1082;2024-01-01 09:02:15;66098060.09;1;0;7;0;336
1083;2024-01-01 09:02:49;44069675.28;3;0;4;0;71
1084;2024-01-01 09:03:15;54056009.55;3;2;7;2;100
1085;2024-01-01 09:03:38;127166456.25;5;1;1;1;1172
1086;2024-01-01 09:04:00;8450631.72;4;0;1;0;1197
1087;2024-01-01 09:04:27;97856703.19;1;0;5;0;1076
1088;2024-01-01 09:04:51;81350156.76;4;4;5;4;706
1089;2024-01-01 09:05:56;90021850.99;3;0;7;0;1204
1090;2024-01-01 09:05:59;76269047.21;5;0;7;0;112
1091;2024-01-01 09:06:17;108796523.0;6;2;1;2;321
1092;2024-01-01 09:06:34;137116120.99;3;1;4;1;181
1093;2024-01-01 09:06:38;53955495.71;5;3;6;3;523
1094;2024-01-01 09:06:43;168644222.36;5;0;4;0;639
1095;2024-01-01 09:06:57;12127487.87;5;2;2;2;448
1096;2024-01-01 09:07:05;16610081.28;8;4;3;4;646
1097;2024-01-01 09:08:02;61950851.7;6;0;1;0;26
1098;2024-01-01 09:08:03;68614044.65;7;0;3;0;1095
1099;2024-01-01 09:08:34;58409016.46;6;2;3;2;273
1100;2024-01-01 09:09:23;73594805.36;3;3;4;3;643
1101;2024-01-01 09:09:23;44067929.06;3;4;7;4;62
1102;2024-01-01 09:09:38;8513782.79;4;0;5;0;730
1103;2024-01-01 09:09:46;58308450.11;7;0;3;0;214
1104;2024-01-01 09:11:00;154205463.69;5;0;8;0;895
1105;2024-01-01 09:11:01;94436180.16;6;2;8;2;1148
1106;2024-01-01 09:11:07;95572807.25;8;0;5;0;579
1107;2024-01-01 09:11:20;39218285.63;6;2;1;2;494
1108;2024-01-01 09:11:24;68666712.56;1;0;7;0;1169
1109;2024-01-01 09:12:45;29302618.41;1;0;4;0;335
1110;2024-01-01 09:13:22;80804568.42;8;0;4;0;1009
1111;2024-01-01 09:13:26;28402109.71;5;1;7;1;1160
1112;2024-01-01 09:13:29;36561500.82;4;0;3;0;1129
1113;2024-01-01 09:13:43;33381067.13;2;3;4;3;183
1114;2024-01-01 09:14:35;111989545.57;5;0;3;0;958
1115;2024-01-01 09:15:24;68630162.68;5;3;8;3;77
1116;2024-01-01 09:16:06;164862074.31;5;0;2;0;727
1117;2024-01-01 09:16:12;42493209.26;2;4;7;4;9
1118;2024-01-01 09:16:34;82551827.25;6;0;3;0;47
1119;2024-01-01 09:17:34;132552431.76;5;3;1;3;253
1120;2024-01-01 09:18:07;85384827.23;3;0;5;0;738
1121;2024-01-01 09:18:32;33794450.78;7;0;1;0;1079
1122;2024-01-01 09:20:40;68468486.19;8;0;2;0;1161
1123;2024-01-01 09:20:46;130243563.13;7;2;4;2;142
1124;2024-01-01 09:21:24;69993633.45;3;4;6;4;624
1125;2024-01-01 09:22:33;8513782.79;5;2;4;2;730
1126;2024-01-01 09:23:04;96444950.34;6;0;1;0;235
1127;2024-01-01 09:23:27;80466582.92;4;0;2;0;59
1128;2024-01-01 09:23:35;160755593.48;7;4;5;4;515
1129;2024-01-01 09:23:53;44065155.4;6;1;5;1;1237
1130;2024-01-01 09:23:59;22296077.71;2;0;5;0;553
1131;2024-01-01 09:24:40;80736784.34;3;0;2;0;495
1132;2024-01-01 09:24:51;57377787.41;3;1;1;1;685
1133;2024-01-01 09:24:55;87948103.11;1;4;6;4;862
1134;2024-01-01 09:25:02;26056080.15;3;0;6;0;155
1135;2024-01-01 09:25:30;26314765.15;8;2;7;2;81
1136;2024-01-01 09:25:39;43888578.75;3;4;5;4;328
1137;2024-01-01 09:25:48;23951772.87;4;0;1;0;104
1138;2024-01-01 09:25:48;153823575.67;2;2;4;2;951
1139;2024-01-01 09:26:04;13218453.87;7;0;1;0;804
1140;2024-01-01 09:26:08;30336969.48;2;3;6;3;245
1141;2024-01-01 09:26:13;167436024.43;3;4;5;4;548
1142;2024-01-01 09:26:17;166364214.1;7;3;5;3;673
1143;2024-01-01 09:27:34;127426789.22;8;4;4;4;664
1144;2024-01-01 09:27:49;101063895.52;5;0;2;0;1105
1145;2024-01-01 09:27:55;92936978.2;7;3;8;3;451
1146;2024-01-01 09:28:39;112806281.53;3;2;6;2;1080
1147;2024-01-01 09:29:08;44129972.22;8;0;3;0;34
1148;2024-01-01 09:29:22;22723188.16;5;0;8;0;1068
1149;2024-01-01 09:29:45;101116927.65;1;0;4;0;926
1150;2024-01-01 09:31:51;65871694.54;5;3;2;3;807
1151;2024-01-01 09:31:56;110105919.0;5;0;8;0;413
1152;2024-01-01 09:33:21;90031668.29;8;0;3;0;271
1153;2024-01-01 09:33:27;133038464.6;4;0;2;0;580
1154;2024-01-01 09:33:27;37199671.83;5;3;2;3;613
1155;2024-01-01 09:33:34;40768627.03;2;0;3;0;562
1156;2024-01-01 09:33:40;80466582.92;2;2;4;2;59
1157;2024-01-01 09:34:05;152082716.96;4;0;3;0;70
1158;2024-01-01 09:34:15;151145667.13;1;4;5;4;236
1159;2024-01-01 09:34:30;95299591.52;1;0;4;0;226
1160;2024-01-01 09:35:06;120034434.44;2;4;5;4;1192
1161;2024-01-01 09:35:52;41820397.74;7;4;5;4;622
1162;2024-01-01 09:36:47;77788203.73;5;0;3;0;768
1163;2024-01-01 09:36:53;60006852.15;2;4;7;4;954
1164;2024-01-01 09:38:11;86963159.56;2;0;5;0;323
1165;2024-01-01 09:38:27;73145943.57;4;2;1;2;480
1166;2024-01-01 09:38:45;73189642.54;7;3;2;3;936
1167;2024-01-01 09:38:59;25655405.35;7;1;2;1;265
1168;2024-01-01 09:39:11;137116120.99;4;0;3;0;181
1169;2024-01-01 09:39:14;76372777.05;3;1;5;1;733
1170;2024-01-01 09:40:43;84869527.12;4;3;6;3;150
1171;2024-01-01 09:41:17;42078324.86;4;2;6;2;338
1172;2024-01-01 09:41:24;106204360.22;6;1;3;1;300
1173;2024-01-01 09:41:52;76546750.91;8;4;2;4;1051
1174;2024-01-01 09:42:08;52697526.18;2;0;1;0;1217
1175;2024-01-01 09:42:34;58573070.4;4;0;5;0;86
1176;2024-01-01 09:43:16;85526279.51;8;2;3;2;1085
1177;2024-01-01 09:45:19;107800843.04;6;2;3;2;161
1178;2024-01-01 09:45:28;127250429.65;1;0;4;0;176
1179;2024-01-01 09:46:18;148075885.02;2;2;5;2;1025
1180;2024-01-01 09:46:25;74405775.38;4;4;7;4;414
1181;2024-01-01 09:47:02;152523067.66;4;0;7;0;1033
1182;2024-01-01 09:47:09;116152446.92;3;0;2;0;781
1183;2024-01-01 09:47:16;19160480.82;6;4;7;4;979
1184;2024-01-01 09:48:12;15662169.47;6;0;1;0;844
1185;2024-01-01 09:48:54;100293847.52;2;0;4;0;1004
1186;2024-01-01 09:48:54;115680937.5;6;3;4;3;947
1187;2024-01-01 09:49:10;131261742.26;1;0;7;0;793
1188;2024-01-01 09:49:13;22984151.5;2;0;6;0;442
1189;2024-01-01 09:49:52;103964265.14;7;2;5;2;279
1190;2024-01-01 09:50:28;131261742.26;7;2;1;2;793
1191;2024-01-01 09:50:29;71339775.22;5;0;7;0;532
1192;2024-01-01 09:50:29;115558971.24;1;0;8;0;479
1193;2024-01-01 09:50:46;18977333.71;1;3;6;3;1211
1194;2024-01-01 09:51:37;21361816.08;1;0;3;0;816
1195;2024-01-01 09:52:07;34483191.8;5;0;4;0;1167
1196;2024-01-01 09:52:16;56013282.77;7;0;3;0;603
1197;2024-01-01 09:52:24;94436180.16;8;0;6;0;1148
1198;2024-01-01 09:52:30;66040468.03;8;0;6;0;114
1199;2024-01-01 09:53:41;71497505.17;3;0;5;0;695
1200;2024-01-01 09:54:17;11373648.29;2;0;6;0;927
1201;2024-01-01 09:55:55;98294126.86;8;0;6;0;1103
1202;2024-01-01 09:56:02;13426368.08;5;2;3;2;447
1203;2024-01-01 09:56:08;87565853.25;7;2;8;2;422
1204;2024-01-01 09:56:32;73884820.43;7;0;2;0;169
1205;2024-01-01 09:56:38;106848430.54;8;0;5;0;1049
1206;2024-01-01 09:58:46;21433724.84;1;0;5;0;884
1207;2024-01-01 09:58:53;31424256.77;4;3;6;3;667
1208;2024-01-01 09:59:17;7185092.63;3;0;2;0;977
1209;2024-01-01 10:00:22;88919481.74;1;1;3;1;797
1210;2024-01-01 10:00:45;51658928.26;4;1;5;1;400
1211;2024-01-01 10:01:12;31620128.79;7;1;1;1;1082
1212;2024-01-01 10:01:15;111688915.85;3;0;5;0;619
1213;2024-01-01 10:01:38;53815789.72;4;1;1;1;223
1214;2024-01-01 10:02:01;58482370.03;8;0;3;0;358
1215;2024-01-01 10:02:01;59842474.2;1;2;5;2;1205
1216;2024-01-01 10:03:29;66206476.38;3;4;8;4;546
1217;2024-01-01 10:03:45;144130391.52;7;2;5;2;901
1218;2024-01-01 10:04:22;7185092.63;2;2;3;2;977
1219;2024-01-01 10:04:42;111747190.6;3;1;8;1;1058
1220;2024-01-01 10:04:43;35902941.26;7;4;3;4;1084
1221;2024-01-01 10:04:57;35902941.26;3;0;7;0;1084
1222;2024-01-01 10:05:13;49333587.18;6;0;2;0;1133
1223;2024-01-01 10:05:17;68675956.93;8;0;1;0;51
1224;2024-01-01 10:05:55;42281217.54;2;2;3;2;869
1225;2024-01-01 10:06:04;87797444.06;1;0;5;0;365
1226;2024-01-01 10:07:49;98178085.63;5;2;1;2;1110
1227;2024-01-01 10:07:52;58877246.29;4;2;2;2;671
1228;2024-01-01 10:09:09;108585824.12;1;0;7;0;662
1229;2024-01-01 10:10:25;123952696.38;7;1;1;1;282
1230;2024-01-01 10:10:36;133038464.6;2;4;4;4;580
1231;2024-01-01 10:10:50;16165500.52;5;0;2;0;957
1232;2024-01-01 10:11:59;72222791.31;7;0;1;0;737
1233;2024-01-01 10:12:18;77610146.1;6;0;3;0;394
1234;2024-01-01 10:12:38;148562720.71;8;3;4;3;550
1235;2024-01-01 10:13:01;66130498.36;5;3;6;3;298
1236;2024-01-01 10:13:09;24678182.29;8;0;7;0;217
1237;2024-01-01 10:13:14;109312461.79;3;0;1;0;248
1238;2024-01-01 10:13:33;74634750.7;8;0;6;0;670
1239;2024-01-01 10:14:10;159482707.15;5;0;3;0;1188
1240;2024-01-01 10:14:29;96444950.34;1;2;6;2;235
1241;2024-01-01 10:14:44;46577963.59;6;2;3;2;218
1242;2024-01-01 10:15:03;14309423.17;6;0;5;0;474
1243;2024-01-01 10:15:21;110097136.66;3;0;7;0;851
1244;2024-01-01 10:15:32;87002208.26;8;3;7;3;463
1245;2024-01-01 10:15:37;91855491.38;3;2;6;2;85
1246;2024-01-01 10:16:56;76144023.97;4;0;8;0;614
1247;2024-01-01 10:19:58;23184781.22;4;0;7;0;1078
1248;2024-01-01 10:20:38;115793744.61;8;2;4;2;1094
1249;2024-01-01 10:20:42;140479056.75;3;3;4;3;1233
1250;2024-01-01 10:22:00;95333250.49;2;0;1;0;931
1251;2024-01-01 10:22:35;23951772.87;1;1;4;1;104
1252;2024-01-01 10:22:46;76899654.71;2;1;7;1;651
1253;2024-01-01 10:22:51;94706459.89;1;1;6;1;497
1254;2024-01-01 10:23:05;11067163.17;6;4;7;4;327
1255;2024-01-01 10:24:17;15306501.07;1;1;6;1;503
1256;2024-01-01 10:24:29;119612072.82;4;0;7;0;879
1257;2024-01-01 10:24:47;93611689.86;8;0;6;0;213
1258;2024-01-01 10:25:28;6819136.69;1;1;6;1;18
1259;2024-01-01 10:26:22;61990924.74;3;3;7;3;689
1260;2024-01-01 10:26:31;89872888.9;4;0;2;0;193
1261;2024-01-01 10:27:05;168644222.36;4;3;5;3;639
1262;2024-01-01 10:27:44;108644444.98;7;3;8;3;688
1263;2024-01-01 10:27:46;22984151.5;6;2;2;2;442
1264;2024-01-01 10:27:47;66036050.31;7;0;4;0;717
1265;2024-01-01 10:28:09;161245080.01;5;2;4;2;130
1266;2024-01-01 10:28:18;15771236.05;1;4;3;4;984
1267;2024-01-01 10:28:33;60621242.58;6;1;2;1;120
1268;2024-01-01 10:29:19;37199671.83;2;0;5;0;613
1269;2024-01-01 10:32:03;90031668.29;3;3;8;3;271
1270;2024-01-01 10:32:50;69432367.14;4;0;8;0;527
1271;2024-01-01 10:33:02;110105919.0;8;1;5;1;413
1272;2024-01-01 10:33:06;30146395.59;6;0;1;0;1086
1273;2024-01-01 10:34:19;96331960.2;5;1;6;1;826
1274;2024-01-01 10:34:53;151089166.75;5;0;7;0;330
1275;2024-01-01 10:35:01;14755838.56;4;2;1;2;935
1276;2024-01-01 10:36:00;160098277.54;5;0;1;0;573
1277;2024-01-01 10:36:45;23465979.73;4;0;2;0;160
1278;2024-01-01 10:36:49;13592561.57;3;0;5;0;1200
1279;2024-01-01 10:37:03;27610057.18;2;0;7;0;20
1280;2024-01-01 10:37:50;46577963.59;3;0;6;0;218
1281;2024-01-01 10:38:00;166285283.1;5;0;2;0;853
1282;2024-01-01 10:38:06;36345932.66;3;0;1;0;809
1283;2024-01-01 10:38:46;61250234.77;7;4;1;4;711
1284;2024-01-01 10:40:25;67180985.35;2;0;7;0;492
1285;2024-01-01 10:40:28;32976710.07;1;3;6;3;382
1286;2024-01-01 10:41:45;127782337.0;2;1;4;1;307
1287;2024-01-01 10:41:54;112545860.58;6;0;2;0;832
1288;2024-01-01 10:42:16;73396087.48;8;4;4;4;342
1289;2024-01-01 10:42:38;38670170.83;6;2;3;2;420
1290;2024-01-01 10:42:39;103959359.27;2;2;8;2;475
1291;2024-01-01 10:43:41;45315773.05;4;4;5;4;584
1292;2024-01-01 10:44:25;131304069.18;8;4;1;4;1162
1293;2024-01-01 10:44:27;14204132.0;8;2;4;2;469
1294;2024-01-01 10:44:52;115648951.84;8;0;4;0;233
1295;2024-01-01 10:45:41;137533235.62;4;0;8;0;166
1296;2024-01-01 10:45:52;75649945.25;7;0;4;0;831
1297;2024-01-01 10:45:58;68478387.5;3;0;4;0;920
1298;2024-01-01 10:46:06;73036793.36;3;0;4;0;302
1299;2024-01-01 10:46:49;50964838.86;1;3;3;3;472
1300;2024-01-01 10:47:28;167492743.55;1;4;5;4;148
1301;2024-01-01 10:49:27;44684504.56;1;3;8;3;396
1302;2024-01-01 10:50:16;91655286.61;4;2;3;2;138
1303;2024-01-01 10:52:02;12585968.25;3;0;1;0;14
1304;2024-01-01 10:52:31;116448798.95;3;0;4;0;44
1305;2024-01-01 10:52:33;31424256.77;6;0;4;0;667
1306;2024-01-01 10:52:45;133623165.1;3;1;5;1;260
1307;2024-01-01 10:53:45;21788031.27;7;0;6;0;1012
1308;2024-01-01 10:54:12;47728959.76;6;0;7;0;985
1309;2024-01-01 10:54:27;14442496.75;1;0;5;0;337
1310;2024-01-01 10:55:49;41886355.4;8;0;2;0;814
1311;2024-01-01 10:56:04;123952696.38;1;0;7;0;282
1312;2024-01-01 10:56:04;49046560.32;6;3;8;3;803
1313;2024-01-01 10:56:32;65774359.82;5;4;1;4;219
1314;2024-01-01 10:56:54;14498066.49;3;0;4;0;320
1315;2024-01-01 10:56:55;25655405.35;2;0;7;0;265
1316;2024-01-01 10:56:58;108209430.96;3;1;1;1;21
1317;2024-01-01 10:57:57;116644801.54;6;4;3;4;132
1318;2024-01-01 10:58:18;117273367.85;3;3;5;3;485
1319;2024-01-01 10:59:12;82971625.41;3;4;1;4;684
1320;2024-01-01 11:00:14;69120437.54;8;0;6;0;84
1321;2024-01-01 11:01:05;8627994.8;4;4;2;4;1173
1322;2024-01-01 11:01:07;14689448.22;1;1;2;1;283
1323;2024-01-01 11:02:53;97237390.64;8;2;1;2;239
1324;2024-01-01 11:03:22;10680236.21;5;3;1;3;1023
1325;2024-01-01 11:03:48;92032355.3;5;4;1;4;1107
1326;2024-01-01 11:04:50;6724485.8;5;3;7;3;22
1327;2024-01-01 11:05:11;106811806.3;8;0;3;0;790
1328;2024-01-01 11:05:16;159482707.15;3;2;5;2;1188
