Starttime;Endtime;Activity;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;SettlementDeadline;T+x;case_id;case:concept:name;concept:name;time:timestamp;@@index;@@case_index;Sending Part;Sending Account ID;Initial Account Balance;Credit limit
2024-03-07 18:11:40+00:00;2024-03-07 18:11:41+00:00;Positioning;2024-03-07 18:11:38+00:00;183823197.23;2;0;1;0;1054;2024-03-07 00:00:00+00:00;0;1875;1875;Positioning;2024-03-07 18:11:40+00:00;4483;973;2;0;3157320624.34;2318568371.37
2024-03-07 18:11:41+00:00;2024-03-07 18:11:41+00:00;Settling;2024-03-07 18:11:38+00:00;183823197.23;2;0;1;0;1054;2024-03-07 00:00:00+00:00;0;1875;1875;Settling;2024-03-07 18:11:41+00:00;4484;973;2;0;3157320624.34;2318568371.37
2024-03-07 18:12:11+00:00;2024-03-07 18:12:12+00:00;Validating;2024-03-07 18:12:11+00:00;131344566.8;2;0;4;0;499;2024-03-07 00:00:00+00:00;0;1876;1876;Validating;2024-03-07 18:12:11+00:00;4485;974;2;0;3157320624.34;2318568371.37
2024-03-07 18:12:12+00:00;2024-03-07 18:12:13+00:00;Matching;2024-03-07 18:12:11+00:00;131344566.8;2;0;4;0;499;2024-03-07 00:00:00+00:00;0;1876;1876;Matching;2024-03-07 18:12:12+00:00;4486;974;2;0;3157320624.34;2318568371.37
2024-03-07 18:12:13+00:00;2024-03-07 18:12:14+00:00;Positioning;2024-03-07 18:12:11+00:00;131344566.8;2;0;4;0;499;2024-03-07 00:00:00+00:00;0;1876;1876;Positioning;2024-03-07 18:12:13+00:00;4487;974;2;0;3157320624.34;2318568371.37
2024-03-07 18:12:14+00:00;2024-03-07 18:12:14+00:00;Settling;2024-03-07 18:12:11+00:00;131344566.8;2;0;4;0;499;2024-03-07 00:00:00+00:00;0;1876;1876;Settling;2024-03-07 18:12:14+00:00;4488;974;2;0;3157320624.34;2318568371.37
2024-03-07 18:16:54+00:00;2024-03-07 18:16:55+00:00;Validating;2024-03-07 18:16:54+00:00;144685487.29;4;0;6;0;826;2024-03-07 00:00:00+00:00;0;1877;1877;Validating;2024-03-07 18:16:54+00:00;4489;975;4;0;3483502661.99;2525970242.55
2024-03-07 18:16:55+00:00;2024-03-07 18:16:56+00:00;Matching;2024-03-07 18:16:54+00:00;144685487.29;4;0;6;0;826;2024-03-07 00:00:00+00:00;0;1877;1877;Matching;2024-03-07 18:16:55+00:00;4490;975;4;0;3483502661.99;2525970242.55
2024-03-07 18:16:56+00:00;2024-03-07 18:16:57+00:00;Positioning;2024-03-07 18:16:54+00:00;144685487.29;4;0;6;0;826;2024-03-07 00:00:00+00:00;0;1877;1877;Positioning;2024-03-07 18:16:56+00:00;4491;975;4;0;3483502661.99;2525970242.55
2024-03-07 18:16:57+00:00;2024-03-07 18:16:57+00:00;Settling;2024-03-07 18:16:54+00:00;144685487.29;4;0;6;0;826;2024-03-07 00:00:00+00:00;0;1877;1877;Settling;2024-03-07 18:16:57+00:00;4492;975;4;0;3483502661.99;2525970242.55
2024-03-07 18:19:34+00:00;2024-03-07 18:19:35+00:00;Validating;2024-03-07 18:19:34+00:00;147492137.81;7;7;2;7;26;2024-03-07 00:00:00+00:00;0;1878;1878;Validating;2024-03-07 18:19:34+00:00;4493;976;7;7;6247531142.0;0.0
2024-03-07 18:19:35+00:00;2024-03-07 18:19:35+00:00;Waiting in backlog unmatched;2024-03-07 18:19:34+00:00;147492137.81;7;7;2;7;26;2024-03-07 00:00:00+00:00;0;1878;1878;Waiting in backlog unmatched;2024-03-07 18:19:35+00:00;4494;976;7;7;6247531142.0;0.0
2024-03-08 03:51:51+00:00;2024-03-08 03:51:52+00:00;Matching;2024-03-07 18:19:34+00:00;147492137.81;7;7;2;7;26;2024-03-07 00:00:00+00:00;0;1878;1878;Matching;2024-03-08 03:51:51+00:00;4495;976;7;7;6247531142.0;0.0
2024-03-08 03:51:52+00:00;2024-03-08 03:51:53+00:00;Positioning;2024-03-07 18:19:34+00:00;147492137.81;7;7;2;7;26;2024-03-07 00:00:00+00:00;0;1878;1878;Positioning;2024-03-08 03:51:52+00:00;4496;976;7;7;6247531142.0;0.0
2024-03-08 03:51:53+00:00;2024-03-08 03:51:53+00:00;Settling;2024-03-07 18:19:34+00:00;147492137.81;7;7;2;7;26;2024-03-07 00:00:00+00:00;0;1878;1878;Settling;2024-03-08 03:51:53+00:00;4497;976;7;7;6247531142.0;0.0
2024-03-07 18:25:56+00:00;2024-03-07 18:25:57+00:00;Validating;2024-03-07 18:25:56+00:00;99893734.65;2;0;4;0;191;2024-03-07 00:00:00+00:00;0;1879;1879;Validating;2024-03-07 18:25:56+00:00;4498;977;2;0;3157320624.34;2318568371.37
2024-03-07 18:25:57+00:00;2024-03-07 18:25:58+00:00;Matching;2024-03-07 18:25:56+00:00;99893734.65;2;0;4;0;191;2024-03-07 00:00:00+00:00;0;1879;1879;Matching;2024-03-07 18:25:57+00:00;4499;977;2;0;3157320624.34;2318568371.37
2024-03-07 18:25:58+00:00;2024-03-07 18:25:59+00:00;Positioning;2024-03-07 18:25:56+00:00;99893734.65;2;0;4;0;191;2024-03-07 00:00:00+00:00;0;1879;1879;Positioning;2024-03-07 18:25:58+00:00;4500;977;2;0;3157320624.34;2318568371.37
2024-03-07 18:25:59+00:00;2024-03-07 18:25:59+00:00;Settling;2024-03-07 18:25:56+00:00;99893734.65;2;0;4;0;191;2024-03-07 00:00:00+00:00;0;1879;1879;Settling;2024-03-07 18:25:59+00:00;4501;977;2;0;3157320624.34;2318568371.37
2024-03-02 15:42:06+00:00;2024-03-02 15:42:07+00:00;Validating;2024-03-02 15:42:06+00:00;47007185.1;3;6;8;6;578;2024-03-02 00:00:00+00:00;0;188;188;Validating;2024-03-02 15:42:06+00:00;4502;978;3;6;7161110839.0;0.0
2024-03-02 15:42:07+00:00;2024-03-02 15:42:08+00:00;Matching;2024-03-02 15:42:06+00:00;47007185.1;3;6;8;6;578;2024-03-02 00:00:00+00:00;0;188;188;Matching;2024-03-02 15:42:07+00:00;4503;978;3;6;7161110839.0;0.0
2024-03-02 15:42:08+00:00;2024-03-02 15:42:09+00:00;Positioning;2024-03-02 15:42:06+00:00;47007185.1;3;6;8;6;578;2024-03-02 00:00:00+00:00;0;188;188;Positioning;2024-03-02 15:42:08+00:00;4504;978;3;6;7161110839.0;0.0
2024-03-02 15:42:09+00:00;2024-03-02 15:42:09+00:00;Settling;2024-03-02 15:42:06+00:00;47007185.1;3;6;8;6;578;2024-03-02 00:00:00+00:00;0;188;188;Settling;2024-03-02 15:42:09+00:00;4505;978;3;6;7161110839.0;0.0
2024-03-07 18:27:42+00:00;2024-03-07 18:27:43+00:00;Validating;2024-03-07 18:27:42+00:00;115848662.45;2;8;1;8;847;2024-03-07 00:00:00+00:00;0;1880;1880;Validating;2024-03-07 18:27:42+00:00;4506;979;2;8;4134831958.0;0.0
2024-03-07 18:27:43+00:00;2024-03-07 18:27:43+00:00;Waiting in backlog unmatched;2024-03-07 18:27:42+00:00;115848662.45;2;8;1;8;847;2024-03-07 00:00:00+00:00;0;1880;1880;Waiting in backlog unmatched;2024-03-07 18:27:43+00:00;4507;979;2;8;4134831958.0;0.0
2024-03-07 18:46:30+00:00;2024-03-07 18:46:31+00:00;Matching;2024-03-07 18:27:42+00:00;115848662.45;2;8;1;8;847;2024-03-07 00:00:00+00:00;0;1880;1880;Matching;2024-03-07 18:46:30+00:00;4508;979;2;8;4134831958.0;0.0
2024-03-07 18:46:31+00:00;2024-03-07 18:46:32+00:00;Positioning;2024-03-07 18:27:42+00:00;115848662.45;2;8;1;8;847;2024-03-07 00:00:00+00:00;0;1880;1880;Positioning;2024-03-07 18:46:31+00:00;4509;979;2;8;4134831958.0;0.0
2024-03-07 18:46:32+00:00;2024-03-07 18:46:32+00:00;Settling;2024-03-07 18:27:42+00:00;115848662.45;2;8;1;8;847;2024-03-07 00:00:00+00:00;0;1880;1880;Settling;2024-03-07 18:46:32+00:00;4510;979;2;8;4134831958.0;0.0
2024-03-07 18:35:00+00:00;2024-03-07 18:35:01+00:00;Validating;2024-03-07 18:35:00+00:00;144141739.76;7;0;8;0;898;2024-03-07 00:00:00+00:00;0;1881;1881;Validating;2024-03-07 18:35:00+00:00;4511;980;7;0;2256157456.14;921644286.65
2024-03-07 18:35:01+00:00;2024-03-07 18:35:02+00:00;Matching;2024-03-07 18:35:00+00:00;144141739.76;7;0;8;0;898;2024-03-07 00:00:00+00:00;0;1881;1881;Matching;2024-03-07 18:35:01+00:00;4512;980;7;0;2256157456.14;921644286.65
2024-03-07 18:35:02+00:00;2024-03-07 18:35:03+00:00;Positioning;2024-03-07 18:35:00+00:00;144141739.76;7;0;8;0;898;2024-03-07 00:00:00+00:00;0;1881;1881;Positioning;2024-03-07 18:35:02+00:00;4513;980;7;0;2256157456.14;921644286.65
2024-03-07 18:35:03+00:00;2024-03-07 18:35:03+00:00;Settling;2024-03-07 18:35:00+00:00;144141739.76;7;0;8;0;898;2024-03-07 00:00:00+00:00;0;1881;1881;Settling;2024-03-07 18:35:03+00:00;4514;980;7;0;2256157456.14;921644286.65
2024-03-07 18:43:56+00:00;2024-03-07 18:43:57+00:00;Validating;2024-03-07 18:43:56+00:00;209863072.47;3;0;6;0;615;2024-03-07 00:00:00+00:00;0;1882;1882;Validating;2024-03-07 18:43:56+00:00;4515;981;3;0;3412024024.7;1936786463.16
2024-03-07 18:43:57+00:00;2024-03-07 18:43:58+00:00;Matching;2024-03-07 18:43:56+00:00;209863072.47;3;0;6;0;615;2024-03-07 00:00:00+00:00;0;1882;1882;Matching;2024-03-07 18:43:57+00:00;4516;981;3;0;3412024024.7;1936786463.16
2024-03-07 18:43:58+00:00;2024-03-07 18:43:59+00:00;Positioning;2024-03-07 18:43:56+00:00;209863072.47;3;0;6;0;615;2024-03-07 00:00:00+00:00;0;1882;1882;Positioning;2024-03-07 18:43:58+00:00;4517;981;3;0;3412024024.7;1936786463.16
2024-03-07 18:43:59+00:00;2024-03-07 18:43:59+00:00;Settling;2024-03-07 18:43:56+00:00;209863072.47;3;0;6;0;615;2024-03-07 00:00:00+00:00;0;1882;1882;Settling;2024-03-07 18:43:59+00:00;4518;981;3;0;3412024024.7;1936786463.16
2024-03-07 18:45:44+00:00;2024-03-07 18:45:45+00:00;Validating;2024-03-07 18:45:44+00:00;244403702.04;4;5;1;5;467;2024-03-07 00:00:00+00:00;0;1883;1883;Validating;2024-03-07 18:45:44+00:00;4519;982;4;5;1848528205.0;0.0
2024-03-07 18:45:45+00:00;2024-03-07 18:45:45+00:00;Waiting in backlog unmatched;2024-03-07 18:45:44+00:00;244403702.04;4;5;1;5;467;2024-03-07 00:00:00+00:00;0;1883;1883;Waiting in backlog unmatched;2024-03-07 18:45:45+00:00;4520;982;4;5;1848528205.0;0.0
2024-03-07 18:46:29+00:00;2024-03-07 18:46:30+00:00;Validating;2024-03-07 18:46:29+00:00;115848662.45;1;0;2;0;847;2024-03-07 00:00:00+00:00;0;1884;1884;Validating;2024-03-07 18:46:29+00:00;4521;983;1;0;4046475248.06;2535978652.31
2024-03-07 18:46:30+00:00;2024-03-07 18:46:31+00:00;Matching;2024-03-07 18:46:29+00:00;115848662.45;1;0;2;0;847;2024-03-07 00:00:00+00:00;0;1884;1884;Matching;2024-03-07 18:46:30+00:00;4522;983;1;0;4046475248.06;2535978652.31
2024-03-07 18:46:31+00:00;2024-03-07 18:46:32+00:00;Positioning;2024-03-07 18:46:29+00:00;115848662.45;1;0;2;0;847;2024-03-07 00:00:00+00:00;0;1884;1884;Positioning;2024-03-07 18:46:31+00:00;4523;983;1;0;4046475248.06;2535978652.31
2024-03-07 18:46:32+00:00;2024-03-07 18:46:32+00:00;Settling;2024-03-07 18:46:29+00:00;115848662.45;1;0;2;0;847;2024-03-07 00:00:00+00:00;0;1884;1884;Settling;2024-03-07 18:46:32+00:00;4524;983;1;0;4046475248.06;2535978652.31
2024-03-07 18:51:13+00:00;2024-03-07 18:51:14+00:00;Validating;2024-03-07 18:51:13+00:00;173938013.43;2;0;3;0;841;2024-03-07 00:00:00+00:00;0;1885;1885;Validating;2024-03-07 18:51:13+00:00;4525;984;2;0;3157320624.34;2318568371.37
2024-03-07 18:51:14+00:00;2024-03-07 18:51:15+00:00;Matching;2024-03-07 18:51:13+00:00;173938013.43;2;0;3;0;841;2024-03-07 00:00:00+00:00;0;1885;1885;Matching;2024-03-07 18:51:14+00:00;4526;984;2;0;3157320624.34;2318568371.37
2024-03-07 18:51:15+00:00;2024-03-07 18:51:16+00:00;Positioning;2024-03-07 18:51:13+00:00;173938013.43;2;0;3;0;841;2024-03-07 00:00:00+00:00;0;1885;1885;Positioning;2024-03-07 18:51:15+00:00;4527;984;2;0;3157320624.34;2318568371.37
2024-03-07 18:51:16+00:00;2024-03-07 18:51:16+00:00;Settling;2024-03-07 18:51:13+00:00;173938013.43;2;0;3;0;841;2024-03-07 00:00:00+00:00;0;1885;1885;Settling;2024-03-07 18:51:16+00:00;4528;984;2;0;3157320624.34;2318568371.37
2024-03-07 18:54:24+00:00;2024-03-07 18:54:25+00:00;Validating;2024-03-07 18:54:24+00:00;121788371.57;7;0;2;0;602;2024-03-05 00:00:00+00:00;0;1886;1886;Validating;2024-03-07 18:54:24+00:00;4529;985;7;0;2256157456.14;921644286.65
2024-03-07 18:54:25+00:00;2024-03-07 18:54:26+00:00;Matching;2024-03-07 18:54:24+00:00;121788371.57;7;0;2;0;602;2024-03-05 00:00:00+00:00;0;1886;1886;Matching;2024-03-07 18:54:25+00:00;4530;985;7;0;2256157456.14;921644286.65
2024-03-07 18:54:26+00:00;2024-03-07 18:54:27+00:00;Positioning;2024-03-07 18:54:24+00:00;121788371.57;7;0;2;0;602;2024-03-05 00:00:00+00:00;0;1886;1886;Positioning;2024-03-07 18:54:26+00:00;4531;985;7;0;2256157456.14;921644286.65
2024-03-07 18:54:27+00:00;2024-03-07 18:54:27+00:00;Settling;2024-03-07 18:54:24+00:00;121788371.57;7;0;2;0;602;2024-03-05 00:00:00+00:00;0;1886;1886;Settling;2024-03-07 18:54:27+00:00;4532;985;7;0;2256157456.14;921644286.65
2024-03-07 18:57:35+00:00;2024-03-07 18:57:36+00:00;Validating;2024-03-07 18:57:35+00:00;27960154.4;8;0;6;0;134;2024-03-07 00:00:00+00:00;0;1887;1887;Validating;2024-03-07 18:57:35+00:00;4533;986;8;0;1054789317.31;1022863899.79
2024-03-07 18:57:36+00:00;2024-03-07 18:57:37+00:00;Matching;2024-03-07 18:57:35+00:00;27960154.4;8;0;6;0;134;2024-03-07 00:00:00+00:00;0;1887;1887;Matching;2024-03-07 18:57:36+00:00;4534;986;8;0;1054789317.31;1022863899.79
2024-03-07 18:57:37+00:00;2024-03-07 18:57:38+00:00;Positioning;2024-03-07 18:57:35+00:00;27960154.4;8;0;6;0;134;2024-03-07 00:00:00+00:00;0;1887;1887;Positioning;2024-03-07 18:57:37+00:00;4535;986;8;0;1054789317.31;1022863899.79
2024-03-07 18:57:38+00:00;2024-03-07 18:57:38+00:00;Settling;2024-03-07 18:57:35+00:00;27960154.4;8;0;6;0;134;2024-03-07 00:00:00+00:00;0;1887;1887;Settling;2024-03-07 18:57:38+00:00;4536;986;8;0;1054789317.31;1022863899.79
2024-03-07 19:02:23+00:00;2024-03-07 19:02:24+00:00;Validating;2024-03-07 19:02:23+00:00;41035729.21;7;0;1;0;787;2024-03-07 00:00:00+00:00;0;1888;1888;Validating;2024-03-07 19:02:23+00:00;4537;987;7;0;2256157456.14;921644286.65
2024-03-07 19:02:24+00:00;2024-03-07 19:02:25+00:00;Matching;2024-03-07 19:02:23+00:00;41035729.21;7;0;1;0;787;2024-03-07 00:00:00+00:00;0;1888;1888;Matching;2024-03-07 19:02:24+00:00;4538;987;7;0;2256157456.14;921644286.65
2024-03-07 19:02:25+00:00;2024-03-07 19:02:26+00:00;Positioning;2024-03-07 19:02:23+00:00;41035729.21;7;0;1;0;787;2024-03-07 00:00:00+00:00;0;1888;1888;Positioning;2024-03-07 19:02:25+00:00;4539;987;7;0;2256157456.14;921644286.65
2024-03-07 19:02:26+00:00;2024-03-07 19:02:26+00:00;Settling;2024-03-07 19:02:23+00:00;41035729.21;7;0;1;0;787;2024-03-07 00:00:00+00:00;0;1888;1888;Settling;2024-03-07 19:02:26+00:00;4540;987;7;0;2256157456.14;921644286.65
2024-03-07 19:27:23+00:00;2024-03-07 19:27:24+00:00;Validating;2024-03-07 19:27:23+00:00;151757896.62;7;0;6;0;375;2024-03-07 00:00:00+00:00;0;1889;1889;Validating;2024-03-07 19:27:23+00:00;4541;988;7;0;2256157456.14;921644286.65
2024-03-07 19:27:24+00:00;2024-03-07 19:27:25+00:00;Matching;2024-03-07 19:27:23+00:00;151757896.62;7;0;6;0;375;2024-03-07 00:00:00+00:00;0;1889;1889;Matching;2024-03-07 19:27:24+00:00;4542;988;7;0;2256157456.14;921644286.65
2024-03-07 19:27:25+00:00;2024-03-07 19:27:26+00:00;Positioning;2024-03-07 19:27:23+00:00;151757896.62;7;0;6;0;375;2024-03-07 00:00:00+00:00;0;1889;1889;Positioning;2024-03-07 19:27:25+00:00;4543;988;7;0;2256157456.14;921644286.65
2024-03-07 19:27:26+00:00;2024-03-07 19:27:26+00:00;Settling;2024-03-07 19:27:23+00:00;151757896.62;7;0;6;0;375;2024-03-07 00:00:00+00:00;0;1889;1889;Settling;2024-03-07 19:27:26+00:00;4544;988;7;0;2256157456.14;921644286.65
2024-03-02 15:44:44+00:00;2024-03-02 15:44:45+00:00;Validating;2024-03-02 15:44:44+00:00;144232182.56;8;3;3;3;1456;2024-03-02 00:00:00+00:00;0;189;189;Validating;2024-03-02 15:44:44+00:00;4545;989;8;3;4538735694.0;0.0
2024-03-02 15:44:45+00:00;2024-03-02 15:44:46+00:00;Matching;2024-03-02 15:44:44+00:00;144232182.56;8;3;3;3;1456;2024-03-02 00:00:00+00:00;0;189;189;Matching;2024-03-02 15:44:45+00:00;4546;989;8;3;4538735694.0;0.0
2024-03-02 15:44:46+00:00;2024-03-02 15:44:47+00:00;Positioning;2024-03-02 15:44:44+00:00;144232182.56;8;3;3;3;1456;2024-03-02 00:00:00+00:00;0;189;189;Positioning;2024-03-02 15:44:46+00:00;4547;989;8;3;4538735694.0;0.0
2024-03-02 15:44:47+00:00;2024-03-02 15:44:47+00:00;Settling;2024-03-02 15:44:44+00:00;144232182.56;8;3;3;3;1456;2024-03-02 00:00:00+00:00;0;189;189;Settling;2024-03-02 15:44:47+00:00;4548;989;8;3;4538735694.0;0.0
2024-03-07 20:08:38+00:00;2024-03-07 20:08:39+00:00;Validating;2024-03-07 20:08:38+00:00;192939803.7;2;0;8;0;1321;2024-03-07 00:00:00+00:00;0;1890;1890;Validating;2024-03-07 20:08:38+00:00;4549;990;2;0;3157320624.34;2318568371.37
2024-03-07 20:08:39+00:00;2024-03-07 20:08:40+00:00;Matching;2024-03-07 20:08:38+00:00;192939803.7;2;0;8;0;1321;2024-03-07 00:00:00+00:00;0;1890;1890;Matching;2024-03-07 20:08:39+00:00;4550;990;2;0;3157320624.34;2318568371.37
2024-03-07 22:00:01+00:00;2024-03-07 22:00:02+00:00;Positioning;2024-03-07 20:08:38+00:00;192939803.7;2;0;8;0;1321;2024-03-07 00:00:00+00:00;0;1890;1890;Positioning;2024-03-07 22:00:01+00:00;4551;990;2;0;3157320624.34;2318568371.37
2024-03-07 22:00:02+00:00;2024-03-07 22:00:02+00:00;Settling;2024-03-07 20:08:38+00:00;192939803.7;2;0;8;0;1321;2024-03-07 00:00:00+00:00;0;1890;1890;Settling;2024-03-07 22:00:02+00:00;4552;990;2;0;3157320624.34;2318568371.37
2024-03-07 20:09:36+00:00;2024-03-07 20:09:37+00:00;Validating;2024-03-07 20:09:36+00:00;214756113.17;4;0;1;0;447;2024-03-07 00:00:00+00:00;0;1891;1891;Validating;2024-03-07 20:09:36+00:00;4553;991;4;0;3483502661.99;2525970242.55
2024-03-07 20:09:37+00:00;2024-03-07 20:09:38+00:00;Matching;2024-03-07 20:09:36+00:00;214756113.17;4;0;1;0;447;2024-03-07 00:00:00+00:00;0;1891;1891;Matching;2024-03-07 20:09:37+00:00;4554;991;4;0;3483502661.99;2525970242.55
2024-03-07 22:00:01+00:00;2024-03-07 22:00:02+00:00;Positioning;2024-03-07 20:09:36+00:00;214756113.17;4;0;1;0;447;2024-03-07 00:00:00+00:00;0;1891;1891;Positioning;2024-03-07 22:00:01+00:00;4555;991;4;0;3483502661.99;2525970242.55
2024-03-07 22:00:02+00:00;2024-03-07 22:00:02+00:00;Settling;2024-03-07 20:09:36+00:00;214756113.17;4;0;1;0;447;2024-03-07 00:00:00+00:00;0;1891;1891;Settling;2024-03-07 22:00:02+00:00;4556;991;4;0;3483502661.99;2525970242.55
2024-03-07 20:43:20+00:00;2024-03-07 20:43:21+00:00;Validating;2024-03-07 20:43:20+00:00;153133469.01;4;0;6;0;1252;2024-03-06 00:00:00+00:00;0;1892;1892;Validating;2024-03-07 20:43:20+00:00;4557;992;4;0;3483502661.99;2525970242.55
2024-03-07 20:43:21+00:00;2024-03-07 20:43:22+00:00;Matching;2024-03-07 20:43:20+00:00;153133469.01;4;0;6;0;1252;2024-03-06 00:00:00+00:00;0;1892;1892;Matching;2024-03-07 20:43:21+00:00;4558;992;4;0;3483502661.99;2525970242.55
2024-03-07 22:00:01+00:00;2024-03-07 22:00:02+00:00;Positioning;2024-03-07 20:43:20+00:00;153133469.01;4;0;6;0;1252;2024-03-06 00:00:00+00:00;0;1892;1892;Positioning;2024-03-07 22:00:01+00:00;4559;992;4;0;3483502661.99;2525970242.55
2024-03-07 22:00:02+00:00;2024-03-07 22:00:02+00:00;Settling;2024-03-07 20:43:20+00:00;153133469.01;4;0;6;0;1252;2024-03-06 00:00:00+00:00;0;1892;1892;Settling;2024-03-07 22:00:02+00:00;4560;992;4;0;3483502661.99;2525970242.55
2024-03-07 20:50:15+00:00;2024-03-07 20:50:16+00:00;Validating;2024-03-07 20:50:15+00:00;64010935.39;6;0;7;0;1098;2024-03-06 00:00:00+00:00;0;1893;1893;Validating;2024-03-07 20:50:15+00:00;4561;993;6;0;2562047408.12;852292620.73
2024-03-07 20:50:16+00:00;2024-03-07 20:50:17+00:00;Matching;2024-03-07 20:50:15+00:00;64010935.39;6;0;7;0;1098;2024-03-06 00:00:00+00:00;0;1893;1893;Matching;2024-03-07 20:50:16+00:00;4562;993;6;0;2562047408.12;852292620.73
2024-03-07 22:00:01+00:00;2024-03-07 22:00:02+00:00;Positioning;2024-03-07 20:50:15+00:00;64010935.39;6;0;7;0;1098;2024-03-06 00:00:00+00:00;0;1893;1893;Positioning;2024-03-07 22:00:01+00:00;4563;993;6;0;2562047408.12;852292620.73
2024-03-07 22:00:02+00:00;2024-03-07 22:00:02+00:00;Settling;2024-03-07 20:50:15+00:00;64010935.39;6;0;7;0;1098;2024-03-06 00:00:00+00:00;0;1893;1893;Settling;2024-03-07 22:00:02+00:00;4564;993;6;0;2562047408.12;852292620.73
2024-03-07 20:57:52+00:00;2024-03-07 20:57:53+00:00;Validating;2024-03-07 20:57:52+00:00;167751136.68;4;0;8;0;101;2024-03-07 00:00:00+00:00;0;1894;1894;Validating;2024-03-07 20:57:52+00:00;4565;994;4;0;3483502661.99;2525970242.55
2024-03-07 20:57:53+00:00;2024-03-07 20:57:54+00:00;Matching;2024-03-07 20:57:52+00:00;167751136.68;4;0;8;0;101;2024-03-07 00:00:00+00:00;0;1894;1894;Matching;2024-03-07 20:57:53+00:00;4566;994;4;0;3483502661.99;2525970242.55
2024-03-07 22:00:01+00:00;2024-03-07 22:00:02+00:00;Positioning;2024-03-07 20:57:52+00:00;167751136.68;4;0;8;0;101;2024-03-07 00:00:00+00:00;0;1894;1894;Positioning;2024-03-07 22:00:01+00:00;4567;994;4;0;3483502661.99;2525970242.55
2024-03-07 22:00:02+00:00;2024-03-07 22:00:02+00:00;Settling;2024-03-07 20:57:52+00:00;167751136.68;4;0;8;0;101;2024-03-07 00:00:00+00:00;0;1894;1894;Settling;2024-03-07 22:00:02+00:00;4568;994;4;0;3483502661.99;2525970242.55
2024-03-07 21:30:41+00:00;2024-03-07 21:30:42+00:00;Validating;2024-03-07 21:30:41+00:00;177456245.63;6;0;4;0;492;2024-03-07 00:00:00+00:00;0;1895;1895;Validating;2024-03-07 21:30:41+00:00;4569;995;6;0;2562047408.12;852292620.73
2024-03-07 21:30:42+00:00;2024-03-07 21:30:43+00:00;Matching;2024-03-07 21:30:41+00:00;177456245.63;6;0;4;0;492;2024-03-07 00:00:00+00:00;0;1895;1895;Matching;2024-03-07 21:30:42+00:00;4570;995;6;0;2562047408.12;852292620.73
2024-03-07 22:00:01+00:00;2024-03-07 22:00:02+00:00;Positioning;2024-03-07 21:30:41+00:00;177456245.63;6;0;4;0;492;2024-03-07 00:00:00+00:00;0;1895;1895;Positioning;2024-03-07 22:00:01+00:00;4571;995;6;0;2562047408.12;852292620.73
2024-03-07 22:00:02+00:00;2024-03-07 22:00:02+00:00;Settling;2024-03-07 21:30:41+00:00;177456245.63;6;0;4;0;492;2024-03-07 00:00:00+00:00;0;1895;1895;Settling;2024-03-07 22:00:02+00:00;4572;995;6;0;2562047408.12;852292620.73
2024-03-07 21:35:37+00:00;2024-03-07 21:35:38+00:00;Validating;2024-03-07 21:35:37+00:00;15688755.44;8;0;4;0;299;2024-03-07 00:00:00+00:00;0;1896;1896;Validating;2024-03-07 21:35:37+00:00;4573;996;8;0;1054789317.31;1022863899.79
2024-03-07 21:35:38+00:00;2024-03-07 21:35:39+00:00;Matching;2024-03-07 21:35:37+00:00;15688755.44;8;0;4;0;299;2024-03-07 00:00:00+00:00;0;1896;1896;Matching;2024-03-07 21:35:38+00:00;4574;996;8;0;1054789317.31;1022863899.79
2024-03-07 22:00:01+00:00;2024-03-07 22:00:02+00:00;Positioning;2024-03-07 21:35:37+00:00;15688755.44;8;0;4;0;299;2024-03-07 00:00:00+00:00;0;1896;1896;Positioning;2024-03-07 22:00:01+00:00;4575;996;8;0;1054789317.31;1022863899.79
2024-03-07 22:00:02+00:00;2024-03-07 22:00:02+00:00;Settling;2024-03-07 21:35:37+00:00;15688755.44;8;0;4;0;299;2024-03-07 00:00:00+00:00;0;1896;1896;Settling;2024-03-07 22:00:02+00:00;4576;996;8;0;1054789317.31;1022863899.79
2024-03-07 21:46:40+00:00;2024-03-07 21:46:41+00:00;Validating;2024-03-07 21:46:40+00:00;102587707.01;4;8;3;8;1486;2024-03-07 00:00:00+00:00;0;1897;1897;Validating;2024-03-07 21:46:40+00:00;4577;997;4;8;1469545812.0;0.0
2024-03-07 21:46:41+00:00;2024-03-07 21:46:42+00:00;Matching;2024-03-07 21:46:40+00:00;102587707.01;4;8;3;8;1486;2024-03-07 00:00:00+00:00;0;1897;1897;Matching;2024-03-07 21:46:41+00:00;4578;997;4;8;1469545812.0;0.0
2024-03-07 22:00:01+00:00;2024-03-07 22:00:02+00:00;Positioning;2024-03-07 21:46:40+00:00;102587707.01;4;8;3;8;1486;2024-03-07 00:00:00+00:00;0;1897;1897;Positioning;2024-03-07 22:00:01+00:00;4579;997;4;8;1469545812.0;0.0
2024-03-07 22:00:02+00:00;2024-03-07 22:00:02+00:00;Settling;2024-03-07 21:46:40+00:00;102587707.01;4;8;3;8;1486;2024-03-07 00:00:00+00:00;0;1897;1897;Settling;2024-03-07 22:00:02+00:00;4580;997;4;8;1469545812.0;0.0
